transport_id_bas,MobDr1to4_od30,MobDr1to6_od30,MobDr1to6_od10,MobDr1to6_od15,num,month_decision,amt_decision_w,amt_loan_w,dataloan_channel,age,id,transport_id,platform,income,debt,amountCents,risk,totalGMVAYear,costAYear,feesAyear,month,debtAYear,grossProfit,grossRate,netProfit,actualNetProfit,netProfitAfterCAP,beforeRiskamt,riskScore,afterRiskAmt,software_quota,ccrc_quota,bankflow_quota,com_quota,limit_before_loan,limit_debt,limit_after_loan,created,software,software_quota2,ccrc_income,ibs_income,comprehensive_income
237053,0,0,0,0,1,2018-05,10,10,管家婆,29,5399,237053,pgjp,144318.5268,1208.2,169901.5219,0.967011346,3743425.491,3114570.36,0,12,2416.4,52667.78331,0.169720536,26333.89165,0.084860268,0.084860268,144318.5268,0.967011346,171109.7219,0,72000,47560.22914,16990152.19,171109.7219,1208.2,169901.5219,2018/4/28 4:39,,,,,
237139,0,0,0,0,1,2018-05,4,4,航信,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237163,0,0,0,0,1,2018-05,3,3,二维火,28,6659,237163,2dfire,23224.60412,0,19096.57412,0.862189281,138151,0,0,12,0,7037.758824,0.3,3518.879412,0.15,0.15,23224.60412,0.862189281,19096.57412,0,0,43893.603,1909657.412,19096.57412,0,19096.57412,2018/5/4 11:09,,,,,
237490,0,0,0,0,1,2018-05,5,5,航信,32,5420,237490,hangxin,148390.9066,25354.3,138493.6034,0.943508859,3419967.315,0,0,34,50708.6,56999.45525,0.2,28499.72763,0.1,0.1,148390.9066,0.943508859,163847.9034,0,15000,2858.292429,13849360.34,163847.9034,25354.3,138493.6034,2018/5/3 4:39,,,,,
238103,0,0,1,0,1,2018-05,25,17.941,管家婆,48,8651,238103,pgjp,922729.7542,0,817072.0472,0.880431082,36492215.94,30624114.66,0,12,0,341751.7608,0.115705768,170875.8804,0.057852884,0.057852884,922729.7542,0.880431082,817072.0472,0,0,486398.466,81707204.72,817072.0472,0,817072.0472,2018/6/26 20:39,,,,,
237811,0,0,0,0,1,2018-05,5,5,航信,49,8466,237811,hangxin,215249.3326,55041.19167,180404.7174,0.940527525,4971227.898,0,0,28,110082.3833,82853.7983,0.2,41426.89915,0.1,0.1,215249.3326,0.940527525,235445.9091,0,135000,7220.37,18040471.74,235445.9091,55041.19167,180404.7174,2018/6/26 20:39,,,,,
236771,0,0,0,0,1,2018-05,6,6,管家婆,34,6643,236771,yunerp,330252.1965,354014.3599,54011.1411,0.981393281,12521686.39,11129669.82,0,12,708028.7199,118277.3472,0.110975647,59138.67359,0.055487824,0.055487824,330252.1965,0.981393281,408025.501,0,90000,371307.6645,5401114.11,408025.501,354014.3599,54011.1411,2018/5/4 11:09,,,,,
237216,0,0,0,0,1,2018-05,20,5,航信,28,6664,237216,hangxin,983956.0594,0,787744.7108,0.855939226,21865690.21,0,0,34,0,364428.1701,0.2,182214.0851,0.1,0.1,983956.0594,0.855939226,787744.7108,0,0,5621.567,78774471.08,787744.7108,0,787744.7108,2018/5/4 11:09,,,,,
237708,0,0,0,0,1,2018-05,10,3.2003,管家婆,42,6708,237708,pgjp,237486.9818,57620.70238,212998.5944,0.953705423,11505913.84,10174796.97,0,12,115241.4048,36356.67846,0.040171691,18178.33923,0.020085845,0.05,237486.9818,0.953705423,270619.2968,0,210000,337470.9583,21299859.44,270619.2968,57620.70238,212998.5944,2018/5/4 11:09,,,,,
238467,0,0,0,0,1,2018-05,3,3,航信,44,8674,238467,hangxin,146386.8917,140246.3299,27568.23657,0.955685674,3266302.547,0,0,34,280492.6597,54438.37578,0.2,27219.18789,0.1,0.1,146386.8917,0.955685674,167814.5664,0,144000,167691.9321,2756823.657,167814.5664,140246.3299,27568.23657,2018/6/26 20:39,,,,,
239453,1,1,1,1,1,2018-05,7,7,航信,35,6870,239453,hangxin,118067.3038,59374.16773,74680.47723,0.952521743,2280064.715,0,0,21,118748.3355,38001.07858,0.2,19000.53929,0.1,0.1,118067.3038,0.952521743,134054.645,0,179924.8703,508682.5406,7468047.723,134054.645,59374.16773,74680.47723,2018/5/16 4:39,,,,,
239568,0,0,0,0,1,2018-05,2.6,2.6,航信,52,6877,239568,hangxin,41594.19383,19316.71945,26014.72029,0.93937986,716132.5909,0,0,20,38633.43889,11935.54318,0.2,5967.771591,0.1,0.1,41594.19383,0.93937986,45331.43973,0,79067.10278,0,2601472.029,45331.43973,19316.71945,26014.72029,2018/5/17 4:39,,,,,
239017,0,0,0,0,1,2018-05,20,20,航信,39,8725,239017,hangxin,1422593.063,470518.1727,1000000,0.939478188,31790645.66,0,0,32,941036.3455,529844.0944,0.2,264922.0472,0.1,0.1,1422593.063,0.939478188,1550898.229,0,180196.155,609097.977,100000000,1550898.229,470518.1727,1080380.056,2018/6/26 20:39,,,,,
240473,0,0,1,1,1,2018-05,4,4,二维火,35,6945,240473,2dfire,238860.4992,481454.0023,0,0.936623142,1261291.3,0,0,12,962908.0046,82805.78667,0.4,41402.89333,0.2,0.2,238860.4992,0.936623142,258039.4584,0,300000,452603.4129,0,258039.4584,481454.0023,-223414.5439,2018/5/23 4:39,,,,,
240579,0,0,1,1,1,2018-05,10,10,航信,46,6951,240579,hangxin,551626.9414,0,628409.871,0.953613533,14634292.36,0,0,19,0,243904.8727,0.2,121952.4363,0.1,0.1,551626.9414,0.953613533,628409.871,0,60000,12715.01786,62840987.1,628409.871,0,628409.871,2018/5/24 4:39,,,,,
240845,0,0,0,0,1,2018-05,8,7.1405,管家婆,37,9058,240845,pgjp,115594.0945,56153.46533,72424.63021,0.945862717,1988615.36,1566372.047,0,12,112306.9307,36067.68857,0.215003496,18033.84429,0.107501748,0.1,115594.0945,0.945862717,128578.0955,0,150000,125998.5739,7242463.021,128578.0955,56153.46533,72424.63021,2018/6/26 20:39,,,,,
240735,0,0,0,0,1,2018-05,8,8,二维火,48,6966,240735,2dfire,439000.498,0,248473.5151,0.858241038,2169985.64,0,0,12,0,144761.2287,0.4,72380.61434,0.2,0.2,439000.498,0.858241038,354962.1644,0,0,162050.0648,24847351.51,354962.1644,0,354962.1644,2018/5/25 4:39,,,,,
241335,0,0,0,0,1,2018-05,2,1.0589,管家婆,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236803,0,0,0,0,1,2018-05,19.1,19.054,管家婆,27,5388,236803,pgjp,165908.6581,0,145825.2065,0.878542907,6282265.679,5815284.282,0,12,0,39181.07728,0.07441454,19590.53864,0.03720727,0.05,165908.6581,0.878542907,145825.2065,0,0,136401.7007,14582520.65,145825.2065,0,145825.2065,2018/4/26 4:39,,,,,
236935,0,0,0,0,1,2018-05,30,14.5524,管家婆,39,6652,236935,pgjp,720937.1633,428999.6317,475625.4692,0.986958797,26824860.34,23125938.62,0,12,857999.2634,303458.5941,0.137422688,151729.297,0.068711344,0.068711344,720937.1633,0.986958797,904625.1009,0,327333,1020456.961,47562546.92,904625.1009,428999.6317,475625.4692,2018/5/4 11:09,,,,,
237333,0,0,0,0,1,2018-05,10,4.8509,二维火,30,6669,237333,2dfire,148547.3011,0,100000,0.863974977,913294.85,0,0,12,0,45887.28559,0.3,22943.64279,0.15,0.15,148547.3011,0.863974977,123063.5043,0,0,152614.2266,10000000,123063.5043,0,123063.5043,2018/5/4 11:09,,,,,
237497,0,0,0,0,1,2018-05,12.7,12.7027,管家婆,43,5421,237497,pgjp,99997.76687,0,91479.43858,0.888888889,1785064.581,1434650.324,0,12,0,30945.67202,0.204245996,15472.83601,0.102122998,0.1,99997.76687,0.888888889,91479.43858,0,0,32520.35314,9147943.858,91479.43858,0,91479.43858,2018/5/3 4:39,,,,,
237623,0,0,0,0,1,2018-05,3,2.9999,二维火,28,6690,237623,2dfire,29432.141,0,23274.42873,0.853110402,200872.15,0,0,12,0,10029.94241,0.3,5014.971206,0.15,0.15,29432.141,0.853110402,23274.42873,0,0,46810.09714,2327442.873,23274.42873,0,23274.42873,2018/5/4 11:09,,,,,
237385,0,0,1,1,1,2018-05,2,1.9999,二维火,25,6672,237385,2dfire,69132.62156,60899.54888,12891.40054,0.932898794,298419.3,0,0,12,121799.0978,14806.67665,0.3,7403.338324,0.15,0.15,69132.62156,0.932898794,73790.94942,0,185751,38844.92143,1289140.054,73790.94942,60899.54888,12891.40054,2018/5/4 11:09,,,,,
237546,0,0,0,0,1,2018-05,2.5,2.5405,管家婆,43,5430,237546,pgjp,257829.9211,999371.4694,20000,0.979989128,2015623.851,339389.3904,0,12,1998742.939,43032.04293,0.254157019,21516.02146,0.12707851,0.1,257829.9211,0.979989128,317292.9724,0,857202.1995,236422.3933,2000000,317292.9724,999371.4694,-682078.4969,2018/5/3 4:39,,,,,
237542,0,0,0,0,1,2018-05,12,12,二维火,33,8448,237542,2dfire,190851.8929,65228.83394,140013.6614,0.935212097,883625,0,0,12,130457.6679,44624.26706,0.3,22312.13353,0.15,0.15,190851.8929,0.935212097,205242.4954,0,280749,11057.67857,14001366.14,205242.4954,65228.83394,140013.6614,2018/6/26 20:39,,,,,
237630,0,0,0,0,1,2018-05,11.4,11.4324,管家婆,33,6692,237630,pgjp,117936.799,30980.27249,90778.33132,0.922809288,3721001.352,2738772.331,0,12,61960.54499,66785.19674,0.210935838,33392.59837,0.105467919,0.1,117936.799,0.922809288,121758.6038,0,169806,14198.397,9077833.132,121758.6038,30980.27249,90778.33132,2018/5/4 11:09,,,,,
237649,0,0,0,0,1,2018-05,3,2.999899,二维火,28,6694,237649,2dfire,23592.30771,197123.9124,0,0.890688942,730434.56,0,0,12,394247.8247,36304.98033,0.3,18152.49016,0.15,0.15,23592.30771,0.890688942,21729.81297,0,30000,10776.92314,0,21729.81297,197123.9124,-175394.0994,2018/5/4 11:09,,,,,
237688,0,0,0,0,1,2018-05,11.4,11.4324,管家婆,35,8453,237688,yunerp,162234.791,108979.0041,82450.25733,0.965370761,3989862.5,2876674.49,0,12,217958.0082,90399.02123,0.282507587,45199.51061,0.141253793,0.1,162234.791,0.965370761,191429.2614,0,120000,77497.57971,8245025.733,191429.2614,108979.0041,82450.25733,2018/6/26 20:39,,,,,
237802,0,0,0,0,1,2018-05,6,5.9999,航信,39,8463,237802,hangxin,397220.0787,10276.9,432253.1154,0.946365651,16610003.58,0,0,22,20553.8,138416.6965,0.1,69208.34824,0.05,0.05,397220.0787,0.946365651,442530.0154,0,159000,379431.2438,43225311.54,442530.0154,10276.9,432253.1154,2018/6/26 20:39,,,,,
237937,0,0,0,0,1,2018-05,10.2,5.682,管家婆,28,8495,237937,pgjp,174262.6305,140940.7206,76495.61266,0.98492811,2381331.601,1981617.618,0,12,281881.4411,35559.9586,0.178312789,17779.9793,0.089156395,0.089156395,174262.6305,0.98492811,217436.3332,0,426149.5242,123086.0799,7649561.266,217436.3332,140940.7206,76495.61266,2018/6/26 20:39,,,,,
237955,0,0,0,0,1,2018-05,10.2,7.8387,管家婆,39,6770,237955,pgjp,178663.4309,60889.86377,158197.9265,0.9787288,5148286.062,4435315.647,0,12,121779.7275,70285.20725,0.167861631,35142.60363,0.083930816,0.083930816,178663.4309,0.9787288,219087.7903,0,134236.9161,150115.2874,15819792.65,219087.7903,60889.86377,158197.9265,2018/5/5 4:39,,,,,
236834,0,0,0,0,1,2018-05,10,9.9999,管家婆,45,6649,236834,pgjp,453893.8636,6941.6,483974.2861,0.936990012,23123143.58,19320998.29,0,12,13883.2,282437.5423,0.148764417,141218.7712,0.074382208,0.074382208,453893.8636,0.936990012,490915.8861,0,600000,161681.5907,48397428.61,490915.8861,6941.6,483974.2861,2018/5/4 11:09,,,,,
237243,0,0,0,0,1,2018-05,6.4,6.3513,管家婆,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237481,0,0,0,0,1,2018-05,50,21.0669,管家婆,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237517,0,0,0,0,1,2018-05,25,24.9999,管家婆,38,5426,237517,pgjp,451113.6101,0,396723.9213,0.878682421,9893892.301,8188771.15,0,12,0,138890.6547,0.166447471,69445.32737,0.083223735,0.083223735,451113.6101,0.878682421,396723.9213,0,0,246053.8916,39672392.13,396723.9213,0,396723.9213,2018/5/3 4:39,,,,,
237753,0,0,0,0,1,2018-05,20,20,管家婆,36,8456,237753,pgjp,208264.1616,455155.8937,20000,0.914289614,2849116.657,2760202.839,0,12,910311.7874,8781.868835,0.042981968,4390.934418,0.021490984,0.1,208264.1616,0.914289614,208862.0177,0,600000,795899.0559,2000000,208862.0177,455155.8937,-246293.876,2018/6/26 20:39,,,,,
237832,0,0,0,0,1,2018-05,16.8,8.4472,管家婆,32,8471,237832,pgjp,278723.0279,8170.902766,332409.3535,0.977480042,9130793.864,8136018.509,0,12,16341.80553,98758.72269,0.126827743,49379.36134,0.063413871,0.063413871,278723.0279,0.977480042,340580.2563,0,90000,219446.2149,33240935.35,340580.2563,8170.902766,332409.3535,2018/6/26 20:39,,,,,
238150,0,0,0,0,1,2018-05,12.7,12.7027,管家婆,31,6781,238150,pgjp,118638.2295,43034.13903,97882.9669,0.967631252,3751588.83,3562473.164,0,12,86068.27806,15920.64939,0.049309233,7960.324693,0.024654616,0.05,118638.2295,0.967631252,140917.1059,0,166998,67755.02871,9788296.69,140917.1059,43034.13903,97882.9669,2018/5/8 4:39,,,,,
238174,0,0,0,0,1,2018-05,5,4.9999,二维火,32,6784,238174,2dfire,79666.91714,0,60634.69132,0.844548804,554324.5,0,0,12,0,27648.27976,0.3,13824.13988,0.15,0.15,79666.91714,0.844548804,60634.69132,0,0,276137.3867,6063469.132,60634.69132,0,60634.69132,2018/5/8 4:39,,,,,
237665,0,0,0,0,1,2018-05,3,2.9999,航信,30,6698,237665,hangxin,226441.5632,52170.83333,198512.5323,0.944342917,3373699.164,0,0,21,104341.6667,56228.31939,0.2,28114.1597,0.1,0.1,226441.5632,0.944342917,250683.3657,0,389994,47651.62629,19851253.23,250683.3657,52170.83333,198512.5323,2018/5/4 11:09,,,,,
238369,0,0,0,0,1,2018-05,25,12.0634,管家婆,38,6802,238369,pgjp,357376.0418,0,326932.8975,0.888888889,11309871.74,10058202.26,0,12,0,115847.2942,0.12251384,57923.64709,0.06125692,0.06125692,357376.0418,0.888888889,326932.8975,0,0,226124.7339,32693289.75,326932.8975,0,326932.8975,2018/5/9 4:39,,,,,
238378,1,1,1,1,1,2018-05,2,1.9999,二维火,32,6804,238378,2dfire,26111.16194,0,20246.46388,0.848671629,194963.2,0,0,12,0,9635.078706,0.3,4817.539353,0.15,0.15,26111.16194,0.848671629,20246.46388,0,0,32055.65625,2024646.388,20246.46388,0,20246.46388,2018/5/9 4:39,,,,,
237857,0,0,0,0,1,2018-05,10,9.9999,管家婆,37,8478,237857,pgjp,345426.1303,19380.18645,344635.5842,0.928985541,14681827.16,13410847.74,0,12,38760.37291,159919.5048,0.133930341,79959.75238,0.066965171,0.066965171,345426.1303,0.928985541,364015.7707,0,0,260637.6707,34463558.42,364015.7707,19380.18645,344635.5842,2018/6/26 20:39,,,,,
238720,0,0,1,0,1,2018-05,2,1.9999,二维火,32,6824,238720,2dfire,20941.89257,0,13327.02154,0.808571429,1389958.65,0,0,12,0,91512.11082,0.4,45756.05541,0.2,0.2,20941.89257,0.808571429,13327.02154,0,0,20941.89257,1332702.154,13327.02154,0,13327.02154,2018/5/11 4:39,,,,,
237814,0,0,0,0,1,2018-05,20,19,航信,26,8467,237814,hangxin,650718.0302,73238.32131,632865.3374,0.938013837,14516318.87,0,0,24,146476.6426,241938.6478,0.2,120969.3239,0.1,0.1,650718.0302,0.938013837,706103.6587,0,60000,513935.3893,63286533.74,706103.6587,73238.32131,632865.3374,2018/6/26 20:39,,,,,
238346,0,0,1,1,1,2018-05,5.1,5.081,管家婆,47,8668,238346,pgjp,56966.46627,28715.26989,40317.63877,0.974562477,1193606.386,998731.3322,0,12,57430.53979,16198.03038,0.161382334,8099.01519,0.080691167,0.080691167,56966.46627,0.974562477,69032.90866,0,75000,213742.2634,4031763.877,69032.90866,28715.26989,40317.63877,2018/6/26 20:39,,,,,
238725,0,0,1,0,1,2018-05,2,1.9999,二维火,32,6825,238725,2dfire,20941.89257,0,13327.02154,0.808571429,1433687.24,0,0,12,0,94707.41009,0.4,47353.70504,0.2,0.2,20941.89257,0.808571429,13327.02154,0,0,20941.89257,1332702.154,13327.02154,0,13327.02154,2018/5/11 4:39,,,,,
238731,0,0,0,0,1,2018-05,15,15,管家婆,32,6826,238731,pgjp,249637.9742,20742.11965,274531.3338,0.966194223,5785072.358,4391793.884,0,12,41484.2393,90625.89973,0.187781536,45312.94987,0.093890768,0.093890768,249637.9742,0.966194223,295273.4535,0,150000,312536.6811,27453133.38,295273.4535,20742.11965,274531.3338,2018/5/11 4:39,,,,,
238747,0,0,0,0,1,2018-05,5,2,二维火,27,8709,238747,2dfire,77514.53433,38792.90653,46020.57772,0.940623752,305115,0,0,12,77585.81305,15112.58118,0.3,7556.290588,0.15,0.15,77514.53433,0.940623752,84813.48424,0,224356.7949,10304.49986,4602057.772,84813.48424,38792.90653,46020.57772,2018/6/26 20:39,,,,,
238760,0,0,0,0,1,2018-05,2.5,2.5405,管家婆,38,8710,238760,pgjp,94370.43958,207181.3601,20000,0.976985776,3769435.789,3387790.003,0,12,414362.7202,27339.80126,0.091740822,13669.90063,0.045870411,0.05,94370.43958,0.976985776,115152.4484,0,150000,167479.9991,2000000,115152.4484,207181.3601,-92028.91169,2018/6/26 20:39,,,,,
239001,0,0,0,0,1,2018-05,6.4,6.3513,管家婆,28,8724,239001,pgjp,49611.23155,0,41832.13348,0.868230438,1719776.657,1591686.06,0,11,0,10898.09447,0.072491068,5449.047235,0.036245534,0.05,49611.23155,0.868230438,41832.13348,0,0,164727.0017,4183213.348,41832.13348,0,41832.13348,2018/6/26 20:39,,,,,
238689,0,0,0,0,1,2018-05,10,9.9999,航信,41,8699,238689,hangxin,1428429.361,6682.8,1000000,0.966607665,36166576.38,0,0,33,13365.6,602776.2729,0.2,301388.1365,0.1,0.1,1428429.361,0.966607665,1691603.05,0,240000,199233.3626,100000000,1691603.05,6682.8,1684920.25,2018/6/26 20:39,,,,,
238692,0,0,0,0,1,2018-05,5.1,5.081,管家婆,31,8701,238692,pgjp,38830.74143,0,38235.74584,0.909041501,25654481.49,19866648.39,0,12,0,457290.2686,0.212708499,228645.1343,0.10635425,0.1,38830.74143,0.909041501,38235.74584,0,0,116492.2243,3823574.584,38235.74584,0,38235.74584,2018/6/26 20:39,,,,,
238801,0,0,0,0,1,2018-05,8,7.9999,航信,49,6832,238801,hangxin,422867.4531,310638.0038,146594.7183,0.93690401,8928805.753,0,0,23,621276.0076,148813.4292,0.2,74406.71461,0.1,0.1,422867.4531,0.93690401,457232.7221,0,150000,200714.1253,14659471.83,457232.7221,310638.0038,146594.7183,2018/5/11 4:39,,,,,
239014,0,0,0,0,1,2018-05,16.5,16.5135,管家婆,42,6849,239014,pgjp,261176.7355,193471.6126,128833.9684,0.980976437,5345573.19,4173679.708,0,9,386943.2252,85521.49073,0.181293104,42760.74536,0.090646552,0.090646552,261176.7355,0.980976437,322305.581,0,177000,214573.2099,12883396.84,322305.581,193471.6126,128833.9684,2018/5/13 4:39,,,,,
239400,1,1,1,1,1,2018-05,2.5,2.5405,管家婆,39,6863,239400,pgjp,671414.5398,1395917.193,20000,0.984111161,24199790.1,22962727.88,0,12,2791834.387,93334.19649,0.045506183,46667.09824,0.022753091,0.05,671414.5398,0.984111161,835856.5101,0,649723.2506,3878455.142,2000000,835856.5101,1395917.193,-560060.6833,2018/5/16 4:39,,,,,
239481,0,0,0,0,1,2018-05,12,5.166,管家婆,36,8852,239481,pgjp,233289.3581,109850.6667,176067.2127,0.978536535,3716277.723,2982129.459,0,12,219701.3334,60898.25781,0.195506994,30449.12891,0.097753497,0.097753497,233289.3581,0.978536535,285917.8794,0,398907,189569.2359,17606721.27,285917.8794,109850.6667,176067.2127,2018/6/26 20:39,,,,,
237747,0,0,0,0,1,2018-05,5,4.9999,航信,50,8455,237747,hangxin,282876.5905,49892.40634,259893.7706,0.940902412,6857683.07,0,0,27,99784.81268,114294.7178,0.2,57147.35891,0.1,0.1,282876.5905,0.940902412,309786.1769,0,180000,274964.0541,25989377.06,309786.1769,49892.40634,259893.7706,2018/6/26 20:39,,,,,
238582,0,0,0,0,1,2018-05,5,4.9999,航信,53,8688,238582,hangxin,203381.7362,152459.2583,80695.3491,0.955689166,4528862.136,0,0,24,304918.5167,75481.0356,0.2,37740.5178,0.1,0.1,203381.7362,0.955689166,233154.6074,0,105000,9625.563,8069534.91,233154.6074,152459.2583,80695.3491,2018/6/26 20:39,,,,,
239149,0,0,0,0,1,2018-05,8,7.9999,二维火,33,8730,239149,2dfire,134104.4071,0,100000,0.852444182,875714.63,0,0,12,0,43838.50572,0.3,21919.25286,0.15,0.15,134104.4071,0.852444182,105737.7264,0,0,44122.968,10000000,105737.7264,0,105737.7264,2018/6/26 20:39,,,,,
239408,0,0,0,0,1,2018-05,14,13.9729,管家婆,36,6865,239408,pgjp,151131.0653,74832.79093,102127.9834,0.962762307,4519875.467,4007278.699,0,12,149665.5819,40706.03208,0.108530426,20353.01604,0.054265213,0.054265213,151131.0653,0.962762307,176960.7744,0,285000,246815.3194,10212798.34,176960.7744,74832.79093,102127.9834,2018/5/16 4:39,,,,,
238999,0,0,0,0,1,2018-05,5.1,5.081,管家婆,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239699,0,0,0,0,1,2018-05,6,5.9999,二维火,28,6884,239699,2dfire,91410.24267,20550.42592,55664.52917,0.940792697,550102,0,0,12,41100.85185,27441.61647,0.3,13720.80824,0.15,0.15,91410.24267,0.940792697,100071.1819,0,140001,29316.711,5566452.917,100071.1819,20550.42592,79520.75595,2018/5/18 4:39,,,,,
238523,0,0,0,0,1,2018-05,30,29.9999,二维火,32,8684,238523,2dfire,180421.9594,287163.0359,0,0.932715134,13873620,0,0,12,574326.0718,932419.2188,0.4,466209.6094,0.2,0.2,180421.9594,0.932715134,192464.3668,0,165000,211265.8783,0,192464.3668,287163.0359,-94698.66907,2018/6/26 20:39,,,,,
239371,0,0,0,0,1,2018-05,2.5,2.5405,管家婆,38,8845,239371,pgjp,77375.10187,186333.0349,20000,0.910542414,1742177.401,1515141.999,0,12,372666.0698,18578.50901,0.131618508,9289.254507,0.065809254,0.065809254,77375.10187,0.910542414,76592.09437,0,186227.612,147286.5411,2000000,76592.09437,186333.0349,-109740.9405,2018/6/26 20:39,,,,,
239561,0,0,0,0,1,2018-05,8,7.9999,二维火,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239200,0,0,0,0,1,2018-05,10,9.9999,管家婆,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240093,0,0,1,1,1,2018-05,3,2.9999,二维火,29,6915,240093,2dfire,46993.53217,0,26136.05667,0.854187987,286214,0,0,12,0,14461.82941,0.3,7230.914706,0.15,0.15,46993.53217,0.854187987,37337.22381,0,0,41420.34471,2613605.667,37337.22381,0,37337.22381,2018/5/21 4:39,,,,,
238585,0,0,0,0,1,2018-05,20,20,航信,33,6819,238585,hangxin,730581.1992,233841.6852,606134.6059,0.956654926,17482684.62,0,0,29,467683.3704,291378.0769,0.2,145689.0385,0.1,0.1,730581.1992,0.956654926,839976.2911,0,330000,0,60613460.59,839976.2911,233841.6852,606134.6059,2018/5/10 4:39,,,,,
239487,0,0,0,0,1,2018-05,10,9.9999,管家婆,36,8854,239487,yunerp,624549.3327,529524.79,207493.5903,0.965407786,32929119.36,31692533.49,0,12,1059049.58,101290.96,0.038106545,50645.48,0.019053272,0.05,624549.3327,0.965407786,737018.3803,0,252000,629065.1014,20749359.03,737018.3803,529524.79,207493.5903,2018/6/26 20:39,,,,,
239601,0,0,0,0,1,2018-05,6.4,6.3513,管家婆,39,6881,239601,pgjp,58675.82824,0,45183.32315,0.847129816,1856553,1677312.468,0,4,0,16334.53035,0.091867387,8167.265173,0.045933693,0.05,58675.82824,0.847129816,45183.32315,0,0,266242.8763,4518332.315,45183.32315,0,45183.32315,2018/5/17 4:39,,,,,
239705,0,0,0,0,1,2018-05,10,9.9999,航信,45,6886,239705,hangxin,506935.6023,239094.0495,339018.0027,0.95396307,11002338.31,0,0,34,478188.0991,183372.3052,0.2,91686.15258,0.1,0.1,506935.6023,0.95396307,578112.0523,0,472821,0,33901800.27,578112.0523,239094.0495,339018.0027,2018/5/18 4:39,,,,,
239996,0,0,0,0,1,2018-05,18,18,航信,46,8898,239996,hangxin,1018467.417,641165.0573,100000,0.918346125,28600518.55,0,0,34,1282330.115,381340.2473,0.16,190670.1237,0.08,0.08,1018467.417,0.918346125,1035713.361,0,228000,0,10000000,1035713.361,641165.0573,394548.304,2018/6/26 20:39,,,,,
240058,0,0,0,0,1,2018-05,5,4.9999,二维火,28,8904,240058,2dfire,77139.03436,102374.9223,0,0.947467667,247043.5,0,0,12,204749.8445,12398.04059,0.3,6199.020294,0.15,0.15,77139.03436,0.947467667,86232.79411,0,228000,69559.95225,0,86232.79411,102374.9223,-16142.12816,2018/6/26 20:39,,,,,
240114,0,0,0,0,1,2018-05,2.5,2.5405,管家婆,46,8905,240114,yunerp,273178.5627,453499.1,20000,0.939725645,5016369.93,4152796.98,0,12,906998.2,70916.00123,0.172410519,35458.00061,0.086205259,0.086205259,273178.5627,0.939725645,298051.1713,0,600000,321081.5884,2000000,298051.1713,453499.1,-155447.9287,2018/6/26 20:39,,,,,
239284,0,0,1,1,1,2018-05,10,9.9999,航信,52,8737,239284,hangxin,903209.3886,5526.3,1000000,0.952324799,21487874.92,0,0,34,11052.6,358131.2487,0.2,179065.6243,0.1,0.1,903209.3886,0.952324799,1024895.15,0,75000,0,100000000,1024895.15,5526.3,1019368.85,2018/6/26 20:39,,,,,
239403,0,0,0,0,1,2018-05,15,15,管家婆,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239533,1,1,1,1,1,2018-05,10,9.9999,航信,46,6874,239533,hangxin,373197.3242,238293.8803,198827.2121,0.962871187,8699925.671,0,0,21,476587.7605,144998.7612,0.2,72499.38059,0.1,0.1,373197.3242,0.962871187,437121.0923,0,300000,12225.672,19882721.21,437121.0923,238293.8803,198827.2121,2018/5/17 4:39,,,,,
240125,0,0,0,0,1,2018-05,25,10.0552,管家婆,46,8908,240125,pgjp,740238.2664,478488.2692,364323.6573,0.953433203,17896198.18,14722588.87,0,12,956976.5384,250572.8519,0.171816239,125286.426,0.085908119,0.1,740238.2664,0.953433203,842811.9265,0,551097,220195.5441,36432365.73,842811.9265,478488.2692,364323.6573,2018/6/26 20:39,,,,,
240338,0,0,0,0,1,2018-05,20,8.044162,二维火,49,8925,240338,2dfire,167687.4576,25392.97999,108006.0085,0.934104028,2591836.67,0,0,12,50785.95998,156280.193,0.358480274,78140.09649,0.179240137,0.179240137,167687.4576,0.934104028,179687.2779,0,240000,23062.37288,10800600.85,179687.2779,25392.97999,154294.2979,2018/6/26 20:39,,,,,
236652,0,0,0,0,1,2018-05,11.4,11.4324,管家婆,31,6636,236652,pgjp,98403.644,2947.3,89804.61022,0.896893983,12878918.98,10437586.44,0,12,5894.6,195266.5412,0.183552288,97633.2706,0.091776144,0.091776144,98403.644,0.896893983,92751.91022,0,78000,139210.932,8980461.022,92751.91022,2947.3,89804.61022,2018/5/4 11:09,,,,,
239516,0,0,0,0,1,2018-05,15,15,管家婆,35,8856,239516,pgjp,720522.5022,0,618535.5292,0.872631004,29273639.55,25777235.59,0,12,0,246584.1839,0.101387343,123292.0919,0.050693671,0.050693671,720522.5022,0.872631004,618535.5292,0,0,1291019.075,61853552.92,618535.5292,0,618535.5292,2018/6/26 20:39,,,,,
